Season,Player,Matches_Batted,Innings_Batted,Runs_Scored,Balls_Faced,Dismissals,Batting_Average,Strike_Rate
2007/08,A Chopra,5,55,42,55,3,14.0,76.36363636363637
2007/08,A Kumble,4,17,13,17,1,13.0,76.47058823529412
2007/08,A Mishra,3,42,37,42,3,12.333333333333334,88.09523809523809
2007/08,A Mukund,1,1,0,1,1,0.0,0.0
2007/08,A Nehra,3,13,3,13,0,3.0,23.076923076923077
2007/08,A Symonds,3,111,161,111,2,80.5,145.04504504504504
2007/08,AA Noffke,1,12,9,12,0,9.0,75.0
2007/08,AB Agarkar,6,49,54,49,4,13.5,110.20408163265304
2007/08,AB Dinda,2,4,2,4,1,2.0,50.0
2007/08,AB de Villiers,6,100,95,100,4,23.75,95.0
2007/08,AC Gilchrist,14,328,436,328,13,33.53846153846154,132.9268292682927
2007/08,AD Mascarenhas,1,8,9,8,1,9.0,112.5
2007/08,AM Nayar,10,142,206,142,8,25.75,145.07042253521126
2007/08,AM Rahane,2,19,4,19,2,2.0,21.052631578947366
2007/08,AS Yadav,6,40,49,40,5,9.8,122.50000000000001
2007/08,Abdur Razzak,1,2,0,2,0,0.0,0.0
2007/08,B Akhil,7,32,46,32,2,23.0,143.75
2007/08,B Chipli,3,30,20,30,3,6.666666666666667,66.66666666666666
2007/08,B Lee,3,14,17,14,1,17.0,121.42857142857142
2007/08,BB McCullum,4,96,188,96,3,62.666666666666664,195.83333333333331
2007/08,BJ Hodge,3,18,12,18,2,6.0,66.66666666666666
2007/08,CK Kapugedera,3,24,16,24,3,5.333333333333333,66.66666666666666
2007/08,CL White,8,105,114,105,5,22.8,108.57142857142857
2007/08,CRD Fernando,1,1,2,1,0,2.0,200.0
2007/08,D Kalyankrishna,1,8,3,8,1,3.0,37.5
2007/08,D Salunkhe,3,24,33,24,1,33.0,137.5
2007/08,DB Das,6,95,103,95,6,17.166666666666668,108.42105263157895
2007/08,DB Ravi Teja,6,85,109,85,6,18.166666666666668,128.23529411764707
2007/08,DJ Bravo,7,137,178,137,6,29.666666666666668,129.92700729927006
2007/08,DJ Hussey,13,267,319,267,10,31.9,119.47565543071161
2007/08,DJ Thornely,4,54,39,54,3,13.0,72.22222222222221
2007/08,DNT Zoysa,2,9,11,9,1,11.0,122.22222222222223
2007/08,DP Vijaykumar,1,1,1,1,0,1.0,100.0
2007/08,DPMD Jayawardene,12,138,179,138,7,25.571428571428573,129.71014492753622
2007/08,DR Smith,3,41,45,41,2,22.5,109.75609756097562
2007/08,DS Kulkarni,1,17,2,17,0,2.0,11.76470588235294
2007/08,DS Lehmann,2,19,18,19,2,9.0,94.73684210526315
2007/08,DT Patil,2,13,13,13,1,13.0,100.0
2007/08,DW Steyn,2,5,2,5,1,2.0,40.0
2007/08,G Gambhir,14,394,534,394,12,44.5,135.53299492385787
2007/08,GC Smith,11,375,441,375,9,49.0,117.6
2007/08,GD McGrath,2,5,4,5,1,4.0,80.0
2007/08,H Das,1,5,2,5,0,2.0,40.0
2007/08,HH Gibbs,9,159,167,159,9,18.555555555555557,105.0314465408805
2007/08,Harbhajan Singh,3,17,30,17,2,15.0,176.47058823529412
2007/08,I Sharma,5,11,11,11,1,11.0,100.0
2007/08,IK Pathan,10,120,131,120,5,26.2,109.16666666666666
2007/08,Iqbal Abdulla,1,2,1,2,0,1.0,50.0
2007/08,J Arunkumar,3,24,23,24,2,11.5,95.83333333333334
2007/08,JA Morkel,10,168,241,168,6,40.166666666666664,143.45238095238096
2007/08,JDP Oram,2,13,18,13,1,18.0,138.46153846153845
2007/08,JH Kallis,11,188,199,188,9,22.11111111111111,105.85106382978724
2007/08,JR Hopes,11,152,221,152,11,20.09090909090909,145.39473684210526
2007/08,Joginder Sharma,2,11,16,11,2,8.0,145.45454545454547
2007/08,K Goel,6,79,76,79,4,19.0,96.20253164556962
2007/08,KC Sangakkara,9,207,320,207,9,35.55555555555556,154.58937198067633
2007/08,KD Karthik,8,108,145,108,6,24.166666666666668,134.25925925925927
2007/08,Kamran Akmal,6,78,128,78,3,42.666666666666664,164.1025641025641
2007/08,L Balaji,1,5,0,5,0,0.0,0.0
2007/08,L Ronchi,4,34,34,34,2,17.0,100.0
2007/08,LA Pomersbach,5,101,152,101,1,152.0,150.4950495049505
2007/08,LPC Silva,3,27,40,27,2,20.0,148.14814814814815
2007/08,LR Shukla,12,127,163,127,6,27.166666666666668,128.3464566929134
2007/08,LRPL Taylor,4,85,149,85,4,37.25,175.2941176470588
2007/08,M Kaif,14,176,176,176,9,19.555555555555557,100.0
2007/08,M Kartik,3,28,30,28,3,10.0,107.14285714285714
2007/08,M Muralitharan,1,3,0,3,1,0.0,0.0
2007/08,M Ntini,2,19,11,19,1,11.0,57.89473684210527
2007/08,M Rawat,7,39,34,39,4,8.5,87.17948717948718
2007/08,MA Khote,3,22,24,22,2,12.0,109.09090909090908
2007/08,MEK Hussey,3,100,168,100,2,84.0,168.0
2007/08,MF Maharoof,8,79,125,79,4,31.25,158.22784810126583
2007/08,MK Pandey,2,10,3,10,2,1.5,30.0
2007/08,MK Tiwary,7,87,104,87,3,34.666666666666664,119.54022988505749
2007/08,ML Hayden,4,135,189,135,2,94.5,140.0
2007/08,MM Patel,1,1,0,1,0,0.0,0.0
2007/08,MS Dhoni,14,319,414,319,10,41.4,129.7805642633229
2007/08,MS Gony,5,25,35,25,1,35.0,140.0
2007/08,MV Boucher,10,181,225,181,6,37.5,124.30939226519338
2007/08,Misbah-ul-Haq,8,82,117,82,7,16.714285714285715,142.6829268292683
2007/08,Mohammad Asif,2,6,3,6,1,3.0,50.0
2007/08,Mohammad Hafeez,8,84,64,84,7,9.142857142857142,76.19047619047619
2007/08,NK Patel,4,83,103,83,2,51.5,124.09638554216869
2007/08,P Kumar,12,100,112,100,6,18.666666666666668,112.00000000000001
2007/08,PA Patel,13,315,302,315,11,27.454545454545453,95.87301587301587
2007/08,PJ Sangwan,2,5,2,5,2,1.0,40.0
2007/08,PM Sarvesh Kumar,1,2,1,2,0,1.0,50.0
2007/08,PP Chawla,7,61,90,61,4,22.5,147.54098360655738
2007/08,PP Ojha,3,4,2,4,1,2.0,50.0
2007/08,PR Shah,4,38,34,38,4,8.5,89.47368421052632
2007/08,Pankaj Singh,2,8,5,8,0,5.0,62.5
2007/08,R Bhatia,3,28,34,28,2,17.0,121.42857142857142
2007/08,R Dravid,14,299,371,299,13,28.53846153846154,124.08026755852843
2007/08,R Vinay Kumar,4,28,25,28,3,8.333333333333334,89.28571428571429
2007/08,RA Jadeja,9,108,135,108,7,19.285714285714285,125.0
2007/08,RG Sharma,12,276,404,276,10,40.4,146.3768115942029
2007/08,RP Singh,9,25,27,25,3,9.0,108.0
2007/08,RR Powar,1,21,28,21,0,28.0,133.33333333333331
2007/08,RR Raje,3,9,8,9,0,8.0,88.88888888888889
2007/08,RR Sarwan,4,78,73,78,3,24.333333333333332,93.58974358974359
2007/08,RT Ponting,4,53,39,53,3,13.0,73.58490566037736
2007/08,RV Uthappa,14,291,320,291,9,35.55555555555556,109.96563573883162
2007/08,S Anirudha,1,8,1,8,1,1.0,12.5
2007/08,S Badrinath,11,138,192,138,6,32.0,139.1304347826087
2007/08,S Chanderpaul,3,33,25,33,3,8.333333333333334,75.75757575757575
2007/08,S Dhawan,14,308,340,308,8,42.5,110.3896103896104
2007/08,S Sohal,2,8,4,8,1,4.0,50.0
2007/08,S Sreesanth,2,3,0,3,1,0.0,0.0
2007/08,S Vidyut,8,115,145,115,8,18.125,126.08695652173914
2007/08,SA Asnodkar,9,241,311,241,8,38.875,129.04564315352698
2007/08,SB Bangar,6,49,47,49,4,11.75,95.91836734693877
2007/08,SB Joshi,2,16,6,16,1,6.0,37.5
2007/08,SB Styris,8,124,112,124,6,18.666666666666668,90.32258064516128
2007/08,SC Ganguly,13,324,349,324,11,31.727272727272727,107.71604938271604
2007/08,SD Chitnis,2,10,18,10,1,18.0,180.0
2007/08,SE Marsh,11,452,616,452,9,68.44444444444444,136.28318584070794
2007/08,SK Raina,14,304,421,304,9,46.77777777777778,138.48684210526315
2007/08,SK Trivedi,3,12,5,12,1,5.0,41.66666666666667
2007/08,SK Warne,7,60,70,60,4,17.5,116.66666666666667
2007/08,SM Katich,2,72,96,72,0,96.0,133.33333333333331
2007/08,SM Pollock,8,116,147,116,8,18.375,126.72413793103448
2007/08,SP Fleming,10,171,196,171,8,24.5,114.61988304093566
2007/08,SP Goswami,3,86,82,86,3,27.333333333333332,95.34883720930233
2007/08,SR Tendulkar,7,189,188,189,5,37.6,99.47089947089947
2007/08,SR Watson,15,322,472,322,8,59.0,146.58385093167703
2007/08,SS Tiwary,2,20,26,20,2,13.0,130.0
2007/08,ST Jayasuriya,14,333,514,333,11,46.72727272727273,154.35435435435437
2007/08,Salman Butt,7,172,193,172,7,27.571428571428573,112.20930232558139
2007/08,Shahid Afridi,9,46,81,46,8,10.125,176.08695652173913
2007/08,Shoaib Akhtar,1,8,2,8,1,2.0,25.0
2007/08,Shoaib Malik,5,49,52,49,4,13.0,106.12244897959184
2007/08,Sohail Tanvir,5,31,36,31,3,12.0,116.12903225806453
2007/08,T Kohli,2,16,10,16,1,10.0,62.5
2007/08,T Taibu,3,26,31,26,2,15.5,119.23076923076923
2007/08,TM Dilshan,7,79,104,79,4,26.0,131.64556962025316
2007/08,TM Srivastava,2,10,8,10,1,8.0,80.0
2007/08,U Kaul,1,1,0,1,0,0.0,0.0
2007/08,Umar Gul,4,19,39,19,2,19.5,205.26315789473685
2007/08,V Kohli,12,168,165,168,11,15.0,98.21428571428571
2007/08,V Sehwag,14,229,406,229,11,36.90909090909091,177.29257641921396
2007/08,VRV Singh,2,3,4,3,1,4.0,133.33333333333331
2007/08,VS Yeligati,1,2,2,2,0,2.0,100.0
2007/08,VVS Laxman,6,134,155,134,5,31.0,115.67164179104476
2007/08,VY Mahesh,5,28,15,28,2,7.5,53.57142857142857
2007/08,W Jaffer,6,110,115,110,5,23.0,104.54545454545455
2007/08,WA Mota,2,28,26,28,1,26.0,92.85714285714286
2007/08,WP Saha,10,119,159,119,5,31.8,133.61344537815125
2007/08,WPUJC Vaas,4,18,21,18,2,10.5,116.66666666666667
2007/08,Y Venugopal Rao,10,217,288,217,6,48.0,132.7188940092166
2007/08,YK Pathan,15,253,435,253,10,43.5,171.93675889328063
2007/08,YV Takawale,4,69,70,69,2,35.0,101.44927536231884
2007/08,Younis Khan,1,7,3,7,1,3.0,42.857142857142854
2007/08,Yuvraj Singh,14,191,299,191,11,27.181818181818183,156.54450261780104
2007/08,Z Khan,7,43,34,43,3,11.333333333333334,79.06976744186046
2009,A Chopra,1,20,11,20,1,11.0,55.00000000000001
2009,A Flintoff,3,57,62,57,2,31.0,108.77192982456141
2009,A Kumble,6,20,16,20,1,16.0,80.0
2009,A Mishra,5,20,26,20,1,26.0,130.0
2009,A Nehra,1,1,1,1,0,1.0,100.0
2009,A Singh,2,3,1,3,1,1.0,33.33333333333333
2009,A Symonds,8,171,249,171,6,41.5,145.61403508771932
2009,AA Bilakhia,6,84,67,84,4,16.75,79.76190476190477
